id_localizacao;id_matriculados;distrito;localidade;sede_nif;cod_universitario;estabelecimento;publico;privado;universitario;politecnico;id_inscritos
975;68009098;Lisboa;Lisboa;506360237;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
976;68009098;Lisboa;Lisboa;506396010;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
977;68009098;Lisboa;Lisboa;507117336;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
978;68009098;Lisboa;Lisboa;507246152;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
979;68009098;Lisboa;Lisboa;507431073;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
980;68009098;Lisboa;Lisboa;507969332;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
981;68009098;Lisboa;Lisboa;508069491;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
982;68009098;Lisboa;Lisboa;508123585;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
983;68009098;Lisboa;Lisboa;508202531;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
984;68009098;Lisboa;Lisboa;508453488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
985;68009098;Lisboa;Lisboa;508823617;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
986;68009098;Lisboa;Lisboa;508966752;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
987;68009098;Lisboa;Lisboa;509364730;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
988;68009098;Lisboa;Lisboa;510070833;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
989;68009098;Lisboa;Lisboa;510303811;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
990;68009098;Lisboa;Lisboa;510722920;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
991;68009098;Lisboa;Lisboa;510830536;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
992;68009098;Lisboa;Lisboa;510852254;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
993;68009098;Lisboa;Lisboa;513063145;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
994;68009098;Lisboa;Lisboa;513418210;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
995;68009098;Lisboa;Lisboa;514139927;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
996;68009098;Lisboa;Lisboa;980540488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
997;68009098;Lisboa;Lisboa;980595304;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
998;68009098;Lisboa;Miraflores;503882887;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
999;68009098;Lisboa;Miraflores;507678672;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1000;68009098;Lisboa;Odivelas;505187299;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1001;68009098;Lisboa;Pontinha;503670693;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1002;68009098;Lisboa;Porto Salvo;502186771;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1003;68009098;Lisboa;Porto Salvo;504727060;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1004;68009098;Lisboa;Porto Salvo;504761013;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1005;68009098;Lisboa;Porto Salvo;510480209;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
1006;68009119;Lisboa;Amadora;501551557;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1007;68009119;Lisboa;Amadora;503222364;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1008;68009119;Lisboa;Amadora;506176142;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1009;68009119;Lisboa;Carnaxide;505350173;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1010;68009119;Lisboa;Carnaxide;510728189;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1011;68009119;Lisboa;Linhó;502479418;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1012;68009119;Lisboa;Linhó;503502537;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1013;68009119;Lisboa;Linhó;503541320;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1014;68009119;Lisboa;Lisboa;500068801;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1015;68009119;Lisboa;Lisboa;500074372;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1016;68009119;Lisboa;Lisboa;500366039;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1017;68009119;Lisboa;Lisboa;501774360;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1018;68009119;Lisboa;Lisboa;502443855;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1019;68009119;Lisboa;Lisboa;502829257;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1020;68009119;Lisboa;Lisboa;502980826;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1021;68009119;Lisboa;Lisboa;503412031;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1022;68009119;Lisboa;Lisboa;503470120;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1023;68009119;Lisboa;Lisboa;504079190;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1024;68009119;Lisboa;Lisboa;504150014;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1025;68009119;Lisboa;Lisboa;504272179;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1026;68009119;Lisboa;Lisboa;504551221;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1027;68009119;Lisboa;Lisboa;504857312;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1028;68009119;Lisboa;Lisboa;505107546;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1029;68009119;Lisboa;Lisboa;505116812;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1030;68009119;Lisboa;Lisboa;505128985;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1031;68009119;Lisboa;Lisboa;505205939;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1032;68009119;Lisboa;Lisboa;505377691;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1033;68009119;Lisboa;Lisboa;506204650;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1034;68009119;Lisboa;Lisboa;506360237;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1035;68009119;Lisboa;Lisboa;506396010;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1036;68009119;Lisboa;Lisboa;507117336;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1037;68009119;Lisboa;Lisboa;507246152;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1038;68009119;Lisboa;Lisboa;507431073;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1039;68009119;Lisboa;Lisboa;507969332;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1040;68009119;Lisboa;Lisboa;508069491;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1041;68009119;Lisboa;Lisboa;508123585;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1042;68009119;Lisboa;Lisboa;508202531;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1043;68009119;Lisboa;Lisboa;508453488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1044;68009119;Lisboa;Lisboa;508823617;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1045;68009119;Lisboa;Lisboa;508966752;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1046;68009119;Lisboa;Lisboa;509364730;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1047;68009119;Lisboa;Lisboa;510070833;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1048;68009119;Lisboa;Lisboa;510303811;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1049;68009119;Lisboa;Lisboa;510722920;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1050;68009119;Lisboa;Lisboa;510830536;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1051;68009119;Lisboa;Lisboa;510852254;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1052;68009119;Lisboa;Lisboa;513063145;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1053;68009119;Lisboa;Lisboa;513418210;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1054;68009119;Lisboa;Lisboa;514139927;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1055;68009119;Lisboa;Lisboa;980540488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1056;68009119;Lisboa;Lisboa;980595304;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1057;68009119;Lisboa;Miraflores;503882887;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1058;68009119;Lisboa;Miraflores;507678672;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1059;68009119;Lisboa;Odivelas;505187299;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1060;68009119;Lisboa;Pontinha;503670693;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1061;68009119;Lisboa;Porto Salvo;502186771;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1062;68009119;Lisboa;Porto Salvo;504727060;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1063;68009119;Lisboa;Porto Salvo;504761013;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1064;68009119;Lisboa;Porto Salvo;510480209;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009119
1065;68009189;Lisboa;Amadora;501551557;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1066;68009189;Lisboa;Amadora;503222364;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1067;68009189;Lisboa;Amadora;506176142;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1068;68009189;Lisboa;Carnaxide;505350173;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1069;68009189;Lisboa;Carnaxide;510728189;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1070;68009189;Lisboa;Linhó;502479418;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1071;68009189;Lisboa;Linhó;503502537;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1072;68009189;Lisboa;Linhó;503541320;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1073;68009189;Lisboa;Lisboa;500068801;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1074;68009189;Lisboa;Lisboa;500074372;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1075;68009189;Lisboa;Lisboa;500366039;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1076;68009189;Lisboa;Lisboa;501774360;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1077;68009189;Lisboa;Lisboa;502443855;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1078;68009189;Lisboa;Lisboa;502829257;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1079;68009189;Lisboa;Lisboa;502980826;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1080;68009189;Lisboa;Lisboa;503412031;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1081;68009189;Lisboa;Lisboa;503470120;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1082;68009189;Lisboa;Lisboa;504079190;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1083;68009189;Lisboa;Lisboa;504150014;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1084;68009189;Lisboa;Lisboa;504272179;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1085;68009189;Lisboa;Lisboa;504551221;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1086;68009189;Lisboa;Lisboa;504857312;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1087;68009189;Lisboa;Lisboa;505107546;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1088;68009189;Lisboa;Lisboa;505116812;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1089;68009189;Lisboa;Lisboa;505128985;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1090;68009189;Lisboa;Lisboa;505205939;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1091;68009189;Lisboa;Lisboa;505377691;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1092;68009189;Lisboa;Lisboa;506204650;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1093;68009189;Lisboa;Lisboa;506360237;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1094;68009189;Lisboa;Lisboa;506396010;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1095;68009189;Lisboa;Lisboa;507117336;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1096;68009189;Lisboa;Lisboa;507246152;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1097;68009189;Lisboa;Lisboa;507431073;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1098;68009189;Lisboa;Lisboa;507969332;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1099;68009189;Lisboa;Lisboa;508069491;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1100;68009189;Lisboa;Lisboa;508123585;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1101;68009189;Lisboa;Lisboa;508202531;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1102;68009189;Lisboa;Lisboa;508453488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1103;68009189;Lisboa;Lisboa;508823617;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1104;68009189;Lisboa;Lisboa;508966752;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1105;68009189;Lisboa;Lisboa;509364730;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1106;68009189;Lisboa;Lisboa;510070833;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1107;68009189;Lisboa;Lisboa;510303811;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1108;68009189;Lisboa;Lisboa;510722920;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1109;68009189;Lisboa;Lisboa;510830536;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1110;68009189;Lisboa;Lisboa;510852254;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1111;68009189;Lisboa;Lisboa;513063145;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1112;68009189;Lisboa;Lisboa;513418210;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1113;68009189;Lisboa;Lisboa;514139927;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1114;68009189;Lisboa;Lisboa;980540488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1115;68009189;Lisboa;Lisboa;980595304;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1116;68009189;Lisboa;Miraflores;503882887;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1117;68009189;Lisboa;Miraflores;507678672;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1118;68009189;Lisboa;Odivelas;505187299;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1119;68009189;Lisboa;Pontinha;503670693;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1120;68009189;Lisboa;Porto Salvo;502186771;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1121;68009189;Lisboa;Porto Salvo;504727060;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1122;68009189;Lisboa;Porto Salvo;504761013;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1123;68009189;Lisboa;Porto Salvo;510480209;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009189
1124;68009885;Lisboa;Amadora;501551557;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1125;68009885;Lisboa;Amadora;503222364;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1126;68009885;Lisboa;Amadora;506176142;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1127;68009885;Lisboa;Carnaxide;505350173;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1128;68009885;Lisboa;Carnaxide;510728189;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1129;68009885;Lisboa;Linhó;502479418;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1130;68009885;Lisboa;Linhó;503502537;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1131;68009885;Lisboa;Linhó;503541320;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1132;68009885;Lisboa;Lisboa;500068801;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1133;68009885;Lisboa;Lisboa;500074372;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1134;68009885;Lisboa;Lisboa;500366039;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1135;68009885;Lisboa;Lisboa;501774360;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1136;68009885;Lisboa;Lisboa;502443855;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1137;68009885;Lisboa;Lisboa;502829257;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1138;68009885;Lisboa;Lisboa;502980826;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1139;68009885;Lisboa;Lisboa;503412031;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1140;68009885;Lisboa;Lisboa;503470120;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1141;68009885;Lisboa;Lisboa;504079190;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1142;68009885;Lisboa;Lisboa;504150014;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1143;68009885;Lisboa;Lisboa;504272179;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1144;68009885;Lisboa;Lisboa;504551221;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1145;68009885;Lisboa;Lisboa;504857312;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1146;68009885;Lisboa;Lisboa;505107546;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1147;68009885;Lisboa;Lisboa;505116812;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1148;68009885;Lisboa;Lisboa;505128985;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1149;68009885;Lisboa;Lisboa;505205939;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1150;68009885;Lisboa;Lisboa;505377691;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1151;68009885;Lisboa;Lisboa;506204650;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1152;68009885;Lisboa;Lisboa;506360237;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1153;68009885;Lisboa;Lisboa;506396010;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1154;68009885;Lisboa;Lisboa;507117336;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1155;68009885;Lisboa;Lisboa;507246152;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1156;68009885;Lisboa;Lisboa;507431073;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1157;68009885;Lisboa;Lisboa;507969332;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1158;68009885;Lisboa;Lisboa;508069491;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1159;68009885;Lisboa;Lisboa;508123585;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1160;68009885;Lisboa;Lisboa;508202531;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1161;68009885;Lisboa;Lisboa;508453488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1162;68009885;Lisboa;Lisboa;508823617;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1163;68009885;Lisboa;Lisboa;508966752;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1164;68009885;Lisboa;Lisboa;509364730;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1165;68009885;Lisboa;Lisboa;510070833;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1166;68009885;Lisboa;Lisboa;510303811;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1167;68009885;Lisboa;Lisboa;510722920;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1168;68009885;Lisboa;Lisboa;510830536;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1169;68009885;Lisboa;Lisboa;510852254;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1170;68009885;Lisboa;Lisboa;513063145;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1171;68009885;Lisboa;Lisboa;513418210;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1172;68009885;Lisboa;Lisboa;514139927;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1173;68009885;Lisboa;Lisboa;980540488;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1174;68009885;Lisboa;Lisboa;980595304;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1175;68009885;Lisboa;Miraflores;503882887;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1176;68009885;Lisboa;Miraflores;507678672;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1177;68009885;Lisboa;Odivelas;505187299;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1178;68009885;Lisboa;Pontinha;503670693;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1179;68009885;Lisboa;Porto Salvo;502186771;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1180;68009885;Lisboa;Porto Salvo;504727060;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1181;68009885;Lisboa;Porto Salvo;504761013;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1182;68009885;Lisboa;Porto Salvo;510480209;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009885
1183;43509119;Lisboa;Amadora;501551557;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1184;43509119;Lisboa;Amadora;503222364;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1185;43509119;Lisboa;Amadora;506176142;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1186;43509119;Lisboa;Carnaxide;505350173;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1187;43509119;Lisboa;Carnaxide;510728189;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1188;43509119;Lisboa;Linhó;502479418;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1189;43509119;Lisboa;Linhó;503502537;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1190;43509119;Lisboa;Linhó;503541320;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1191;43509119;Lisboa;Lisboa;500068801;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1192;43509119;Lisboa;Lisboa;500074372;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1193;43509119;Lisboa;Lisboa;500366039;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1194;43509119;Lisboa;Lisboa;501774360;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1195;43509119;Lisboa;Lisboa;502443855;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1196;43509119;Lisboa;Lisboa;502829257;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1197;43509119;Lisboa;Lisboa;502980826;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1198;43509119;Lisboa;Lisboa;503412031;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1199;43509119;Lisboa;Lisboa;503470120;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1200;43509119;Lisboa;Lisboa;504079190;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1201;43509119;Lisboa;Lisboa;504150014;4350;Universidade Europeia; ;Privado;Universitario;;43509119
1202;43509119;Lisboa;Lisboa;504272179;4350;Universidade Europeia; ;Privado;Universitario;;43509119
